Day,Month,Year,Actor,Count
13,3,2015,brian belcher,51
14,11,2016,elvis presley,51
16,2,2017,basma al-bishawi,51
18,1,2017,zac daniels,51
20,8,2015,mike celata,51
28,8,2015,superstorm sandy,51
6,3,2015,mike gee,51
19,10,2015,stephen mojzsis,51
22,3,2017,barack obama,51
24,11,2016,yona yahav,51
7,4,2017,annastacia palaszczuk,51
7,4,2017,john taylor,51
1,12,2016,ian bruce,51
1,12,2016,erik schelzig,51
1,12,2016,erin flanagan,51
1,12,2016,keith wallis,51
23,9,2015,las vegas,51
12,9,2015,robert bea,51
14,1,2017,pope calixtus,51
14,1,2017,wadden sea,51
14,1,2017,justin trudeau,51
14,1,2017,dominique blasius,51
4,6,2016,hillary clinton,51
23,9,2016,patrick harker,51
23,9,2016,mohammed barkindo,51
11,2,2016,shahid khaqan abbasi,51
6,5,2015,king salman,51
6,5,2015,curt bemson,51
17,8,2016,justin bieber,51
17,8,2016,nikki hamblin,51
17,8,2016,jennifer friedman,51
17,8,2016,pierce brosnan,51
17,8,2016,calvin harris,51
21,11,2015,gerhard schroeder,51
21,11,2015,helmut kohl,51
29,3,2015,loretta lynn,51
16,3,2016,bernie sanders,51
19,10,2016,pete harrison,51
31,8,2015,s p dow jones,51
31,8,2015,hosni mubarak,51
13,6,2015,willem westra van holthe,51
20,12,2016,rex tillerson,51
20,12,2016,candice swanepoel,51
22,1,2017,vincenzo forti,51
18,6,2016,tuz khormato,51
14,5,2016,melissa blake,51
17,4,2015,gerald herbert,51
17,4,2015,jeff immelt,51
20,3,2017,king salman,51
20,3,2017,pacific ocean,51
22,2,2015,kylie jenner,51
22,2,2015,hemrudra singh,51
25,3,2017,siddarth das,51
3,10,2017,tommy daras,51
31,10,2016,jeffrey halley,51
7,7,2017,yoshihide suga,51
8,6,2015,tony abbott,51
10,5,2016,rodrigo duterte,51
19,8,2017,avnish awasthi,51
23,8,2015,fay abuelgasim,51
25,10,2015,michel martelly,51
16,3,2015,robin scagell,51
16,3,2015,lisa mikula,51
17,11,2016,brandon ellingson,51
4,7,2017,david spigelmyer,51
10,4,2017,jeffrey walker,51
2,3,2015,mohammad javad zarif,51
4,5,2015,bernie fraser,51
5,9,2016,andika permata sawit lestari,51
6,12,2016,los angeles,51
6,12,2016,joshua poole,51
6,12,2016,jack gerard,51
6,12,2016,matt stanley,51
6,12,2016,david cameron,51
11,4,2016,aloe vera,51
11,4,2016,dharmendra pradhan,51
12,7,2015,harvey gjesdal,51
12,7,2015,pacific ocean,51
20,7,2016,hector eloy guerra,51
20,7,2016,barack obama,51
22,5,2017,colin jost,51
6,7,2015,sigmar gabriel,51
6,11,2015,gareth lacy,51
13,10,2017,juan a lozano,51
13,10,2017,olivier jakob,51
16,12,2015,scott heppell,51
16,12,2015,dick cheney,51
7,7,2015,gregor robertson,51
8,1,2017,santa barbara,51
15,9,2017,muhammadu buhari,51
15,9,2017,shanelle williams,51
16,5,2015,r brooke jackson,51
16,5,2015,jerry brown,51
16,5,2015,chris holmes,51
21,10,2016,john mccain,51
21,10,2016,felicia scott,51
21,10,2016,elizabeth bailey,51
8,2,2017,ali abdullah saleh,51
10,1,2017,camila domonoske,51
18,8,2015,kelly oshanassy,51
18,8,2015,abu dhabi,51
18,8,2015,brendan sydes,51
22,2,2016,alexander novak,51
22,2,2016,anna cowley,51
17,6,2015,claudia lauer,51
17,6,2015,matthew brown,51
17,8,2015,mike smith,51
31,3,2015,michelle bachelet,51
31,3,2015,stephen freedman,51
31,3,2015,nick zieminski,51
14,7,2016,ed bastian,51
14,7,2016,virgin atlantic,51
20,2,2015,marc jacobs,51
20,2,2015,abu dhabi,51
2,3,2017,abigail peterson,51
10,8,2016,don anderson,51
10,8,2016,delores knipp,51
20,4,2015,moammar gadhafi,51
20,4,2015,paolo gentiloni,51
20,4,2015,giovanni salvi,51
12,4,2015,nancy vogel,46
12,4,2015,rudy mussi,46
18,9,2015,alan howard,46
8,5,2015,david cheskin,46
8,5,2015,mount bulusan,46
8,5,2015,janet mcconnaughey,46
11,8,2017,christopher joyce,46
18,4,2017,khalid al-falih,46
29,11,2015,evan westrup,46
17,12,2015,raymond james,46
18,11,2016,jennifer morgan,46
18,11,2016,ahmad ghaddar,46
19,5,2016,chryse planitia,46
21,10,2017,jess gomes,46
21,10,2017,pia miller,46
21,10,2017,jasmine yarbrough,46
21,10,2017,cassandra thorburn,46
21,10,2017,karl stefanovic,46
21,10,2017,tracy grimshaw,46
21,10,2017,rachael taylor,46
21,10,2017,adam goodes,46
21,10,2017,jesinta franklin,46
25,5,2017,ryan sitton,46
25,5,2017,george w bush,46
25,5,2017,pope francis,46
9,8,2016,amaya gandarilla,46
9,8,2016,yashaswini swamynathan,46
9,8,2016,aaron favila,46
14,10,2015,pawan kumar ahluwalia,46
14,10,2015,amit goyal,46
22,10,2017,chris evans,46
30,8,2015,kathleen a martin,46
30,8,2015,stephen groff,46
30,8,2015,ray nagin,46
27,3,2015,ross powell,46
27,3,2015,richard pullin,46
13,10,2016,papa johns,46
19,12,2016,cindy morgan,46
19,12,2016,amelia larkey,46
19,12,2016,keelan brown,46
19,12,2016,michael sheen,46
19,12,2016,marco rubio,46
18,10,2016,martha stewart,46
18,10,2016,vladimir putin,46
3,2,2017,aspen hill,46
3,2,2017,ben van beurden,46
8,7,2017,tienchi martin-liao,46
8,7,2017,liu xiaobo,46
8,7,2017,carolin wolter,46
8,7,2017,pope francis,46
13,6,2017,greg mckenna,46
13,6,2017,rashidul hassan,46
13,6,2017,oshea oshea,46
13,6,2017,david permut,46
13,6,2017,dock ellis,46
16,8,2017,kevin skrepnek,46
16,8,2017,henning gloystein,46
5,7,2017,barack obama,46
7,6,2017,eleanore bouw,46
7,6,2017,clinton manuel,46
13,7,2017,sara behdad,46
26,4,2016,janette jansson,46
26,4,2016,darius boyd,46
5,6,2017,rex tillerson,46
8,3,2016,petit jean,46
8,3,2016,zhang yongjun,46
8,3,2016,fourche lafave,46
24,7,2015,mount everest,46
29,8,2016,salim atiyya,46
29,8,2016,ahmed salih,46
29,8,2016,abdul-latif al-himaim,46
29,8,2016,karim rodan salim,46
29,8,2016,najim al-jobori,46
2,2,2017,indian ocean,46
2,2,2017,shubenacadie sam,46
2,2,2017,wood mackenzie,46
11,9,2015,wayne parry,46
22,5,2015,naomi campbell,46
22,5,2015,damien courvalin,46
22,5,2015,tom kloza,46
22,5,2015,jeffrey currie,46
22,5,2015,richard nixon,46
2,3,2016,vincent piazza,46
7,10,2015,daniel andrews,46
22,6,2016,logan purk,46
22,6,2016,edward jones,46
23,4,2017,mia freedman,46
4,1,2017,william patrick corley,46
4,1,2017,mark wool,46
21,3,2016,iain duncan smith,46
21,6,2016,ringo h w chiu,46
21,6,2016,lady liberty,46
14,5,2015,chuck allen,46
14,5,2015,richard charter,46
15,10,2017,jason aldean,46
17,4,2017,john conway,46
17,4,2017,khalid al-falih,46
31,8,2016,pope francis,46
5,2,2016,mary okane,46
17,5,2016,michael cohen,46
3,3,2017,pablo carreno busta,46
3,3,2017,leslie mazoch,46
3,3,2017,el nino,46
3,3,2017,dominic thiem,46
9,6,2015,karl ritter,46
9,6,2015,jennifer morgan,46
9,6,2015,glenn kellow,46
16,8,2015,aldis hodge,46
4,4,2016,amanda salazar,46
6,5,2016,chris ezekobe,46
6,5,2016,paul newmarch,46
8,12,2015,raymond james,46
17,2,2016,stoxx europe,46
28,12,2016,abu dhabi,46
5,1,2017,michel aoun,46
5,1,2017,oscar wilde,46
5,1,2017,jun cochanco,46
5,1,2017,francisco goya,46
5,1,2017,narendra modi,46
5,1,2017,saad hariri,46
5,1,2017,pedro rubio,46
5,1,2017,rafael muela,46
5,1,2017,sara connor,46
8,9,2016,alan drazen,46
8,9,2016,jack jill,46
8,9,2016,audie cornish,46
8,9,2016,abu dhabi,46
16,2,2016,igor sechin,46
16,2,2016,dmitry zhdannikov,46
30,5,2016,rob jackson,46
30,5,2016,stuart ellsworth,46
30,5,2016,jeff parsek,46
30,5,2016,mark watson,46
30,5,2016,theresa watson,46
4,1,2016,richard mallinson,46
6,9,2015,don blankenship,46
9,3,2015,baker hughes,46
9,3,2015,america merrill lynch,46
19,3,2017,nicholas anthony,46
25,9,2017,adrian moreno,46
25,9,2017,luis fonsi,46
23,3,2016,verisk maplecroft,46
29,8,2015,danica coto,46
25,8,2015,zita cobb,46
25,8,2015,sandy rosenthal,46
25,8,2015,josef stalin,46
2,4,2016,bruce milne,46
26,12,2015,dylan lovan,46
26,12,2015,mauricio macri,46
26,12,2015,jonathan landrum,46
28,12,2015,michael leseney,46
31,7,2016,joseph blevins,46
31,7,2016,jessica watsula,46
5,4,2017,yvonne evans,46
18,11,2017,ramon espinosa,46
8,6,2017,franklin d roosevelt,46
11,3,2016,scott ely,46
11,3,2016,naoto kan,46
23,3,2017,malcolm turnbull,46
2,11,2015,stevie hislop,46
2,11,2015,muhammed ba zuhair,46
8,5,2017,pascal larose,46
8,5,2017,martin coiteux,46
9,12,2015,david cameron,46
9,12,2015,aissata ka,46
9,12,2015,marco rubio,46
9,12,2015,ousseynou toure,46
9,12,2015,greg clark,46
23,3,2015,rosanna cossettini,46
8,9,2015,john howard,46
8,9,2015,charlie riedel,46
9,1,2017,essam al-marzouk,46
9,1,2017,mark holland,46
4,3,2017,aidan lewis,46
15,4,2015,marlene gleim,46
15,4,2015,jason smith,46
17,9,2015,frank bajak,46
17,9,2015,isabel gallardo,46
22,9,2015,pacific ocean,46
22,9,2015,jay averill,46
17,11,2017,luigi moretti,46
17,11,2017,lisa christianson,46
17,11,2017,doug burgum,46
17,11,2017,ryan rauschenberger,46
17,11,2017,patrick packineau,46
17,11,2017,terry clayton,46
1,7,2017,john mellencamp,46
14,6,2015,geoff brumfiel,46
28,10,2015,george bender,46
28,10,2015,robin verble,46
28,10,2015,jeremy buckingham,46
28,10,2015,tom andy vestal,46
28,10,2015,anthony roberts,46
28,10,2015,lynne tolmachoff,46
9,4,2015,shailaja nair,46
23,6,2015,ram sharan mahat,46
13,10,2015,maurice lamontagne,46
29,10,2016,ravina shamdasani,46
29,10,2016,zeid raad al hussein,46
1,7,2016,donald trump,46
30,9,2017,julio rhymer,46
30,9,2017,don caetano,46
30,9,2017,samuel topp,46
2,6,2016,al-khamis al-bosaifi,46
9,7,2017,rob schweizer,46
11,1,2016,america merrill lynch,46
11,12,2015,nat keohane,46
23,4,2015,mary reneau,46
1,3,2015,abdel mahdi,46
25,7,2016,michelle obama,46
25,7,2016,henning gloystein,46
30,10,2016,donald trump,46
5,8,2016,david cohen,46
9,12,2016,las vegas,46
9,12,2016,leonardo dicaprio,46
21,12,2015,mariano rajoy,46
12,12,2016,mick fanning,46
12,12,2016,paolo gentiloni,46
12,12,2016,nicolas maduro,46
12,12,2016,emil sollie,46
30,5,2017,rush limbaugh,46
30,5,2017,abu syed mohammad hashim,46
30,5,2017,predeep kodipili,46
24,4,2017,atlantic ocean,46
26,2,2015,brittany lauga,46
13,4,2016,sandy cohen,46
21,6,2017,george noory george noory,46
21,6,2017,pacific ocean,46
3,10,2015,brian mcnoldy,46
3,10,2015,steve troxler,46
11,6,2015,robbie mcmahon,46
11,6,2015,meredith mathews,46
12,5,2016,gordon zimmerman,46
12,5,2016,jordy navarra,46
12,5,2016,brent holben,46
12,5,2016,heather greene,46
12,5,2016,alex wonhas,46
12,5,2016,cindy rippe,46
20,5,2016,perry schmidt,46
14,6,2016,los angeles,46
15,12,2015,theodore roosevelt,46
15,12,2015,tassanee vejpongsa,46
17,10,2016,el nino,46
17,10,2016,kanye west,46
17,10,2016,igor sechin,46
20,6,2017,fawad razaqzada,46
20,6,2017,aaron davis,46
20,6,2017,abu dhabi,46
20,6,2017,rolane grinnell,46
23,7,2015,asia pacific,46
27,11,2015,christiane amanpour,46
1,8,2016,las vegas,46
5,4,2016,stoxx europe,46
6,7,2016,john campbell,46
15,6,2017,julie ann overton,46
15,2,2017,robert gill,46
15,2,2017,sandra watling,46
16,9,2016,paul mccartney,46
16,9,2016,elon musk,46
17,6,2016,john scheibe,46
17,6,2016,sherpafire a bae,46
17,6,2016,aaron sheldrick,46
28,6,2016,el nino,46
28,6,2016,brian deese,46
29,4,2017,daniel shurey,46
29,6,2015,elke neumann,46
22,11,2015,matt smith,46
18,1,2016,asia pacific,46
18,1,2016,nicole evatt,46
18,1,2016,santa monica,46
26,1,2016,sampao jampimai,46
26,1,2016,justin trudeau,46
26,1,2016,mary katherine katie connell,46
14,3,2015,dilma rousseff,46
22,6,2015,globaldata globaldata,46
2,12,2016,mila kunis,46
13,8,2015,abu dhabi,46
1,4,2015,raymond igechep,46
1,4,2015,ewan venters,46
1,4,2015,samantha cristoforetti,46
21,5,2017,bharat parashar,46
6,4,2016,kate brown,46
20,4,2016,alan risenhoover,46
20,4,2016,fred upton,46
20,4,2016,sunita singh,46
25,4,2016,lok sabha,46
25,6,2015,hillary clinton,46
5,5,2015,michael miltenberger,46
5,5,2015,zenia lopez,46
5,8,2015,pope francis,46
5,8,2015,mike schneider,46
5,8,2015,john hirsh,46
5,8,2015,kathleen ronayne,46
16,6,2016,aaron sheldrick,46
2,7,2016,ed bagdasarian,46
28,2,2015,ed miliband,46
3,6,2015,susan nenney,46
14,2,2016,megan manlove,46
14,2,2016,jamie wolgemuth,46
2,9,2015,angela merkel,46
5,11,2015,william taylor,46
5,11,2015,asia pacific,46
7,3,2017,mohamed abdullahi farmajo,46
7,3,2017,alexander novak,46
16,11,2017,shane chanel,46
23,2,2015,joseph radford,46
1,6,2016,mohammed barkindo,46
1,6,2016,bijan zanganeh,46
1,6,2016,pete maysmith,46
1,6,2016,dwight eisenhower,46
1,6,2016,dan haley,46
1,6,2016,matt lepore,46
1,6,2016,mike foote,46
24,4,2015,eddie obeid,46
24,4,2015,william ellsworth,46
1,8,2015,mamata banerjee,46
9,7,2015,louie freeh,46
9,7,2015,brian gilvary,46
9,7,2015,sally shushan,46
11,1,2017,tom melius,46
14,8,2015,rhonda pendergrass,46
16,11,2016,commodore darryn webb,46
21,7,2016,mikal watts,46
21,7,2016,rodrigo duterte,46
25,12,2016,hilary franz,46
13,3,2017,edmund blair,46
13,3,2017,allison maurer,46
17,1,2017,wood mackenzie,46
19,5,2015,cory bernardi,46
20,4,2017,thomas rhett kelsea ballerini,46
20,4,2017,cody alan cody alan,46
20,4,2017,dierks bentley,46
9,11,2015,jeff chanton,46
9,11,2015,indian ocean,46
9,11,2015,joshua feuerstein,46
19,2,2017,george dethlefsen,46
22,12,2016,abu dhabi,46
13,12,2015,sunita narain,46
21,8,2016,vin diesel,46
26,10,2017,eric klinenberg,46
26,10,2017,klaus jacob,46
26,10,2017,dexter dugan,46
26,10,2017,amy chester,46
20,10,2016,nigel travis,46
4,8,2017,scott brooks,46
4,8,2017,beth alexander,46
10,6,2017,debbie elliott,46
10,6,2017,pacific ocean,46
12,4,2017,simon webb,46
12,4,2017,annastacia palaszczuk,46
12,4,2017,duke jewell,46
12,11,2017,mike bernier,46
12,11,2017,john horgan,46
27,5,2016,angus king,46
27,5,2016,susan collins,46
27,5,2016,john doershuk,46
7,6,2015,vee jin dumlao,46
9,11,2016,geert wilders,46
9,11,2016,rodrigo duterte,46
15,1,2016,john kerry,46
30,6,2015,deborah pfingston,46
30,6,2015,timothy cruz,46
21,11,2016,craig erlam,46
21,11,2016,abfoundation abfalecbaldwin,46
21,11,2016,khalid al-falih,46
22,9,2016,fidencio sanchez,46
22,9,2016,glen steberg,46
22,9,2016,logan dewitz,46
5,7,2016,kanat bozumbayev,46
11,4,2017,john watson,46
11,4,2017,angelina jolie,46
16,5,2016,ian macdonald,46
24,10,2016,shailene woodley,46
24,10,2016,susan sarandon,46
24,10,2016,vladimir isachenkov,46
7,2,2017,jennifer gray,46
22,11,2016,j tyler white,46
22,11,2016,andy barr,46
22,11,2016,sabina zawadzki,46
22,11,2016,tim tebow,46
22,11,2016,maxine herr,46
22,11,2016,dalton mcguinty,46
22,11,2016,ishinomaki ayukawa,46
28,7,2016,el nino,46
28,7,2016,john landers,46
28,7,2016,robert reagan,46
28,7,2016,russ girling,46
23,1,2017,sean spicer,46
25,2,2015,kaye fissinger,46
25,2,2015,las vegas,46
25,2,2015,lotfullah rashid,46
25,2,2015,warren hogan,46
26,12,2016,aaron favila,46
29,12,2016,abu dhabi,46
7,11,2015,jacqui botting,46
7,11,2015,joaquim teofilo dutra,46
7,11,2015,jack russell freddie,46
30,4,2016,bergens tidende,46
30,4,2016,walter tsou,46
1,3,2016,shay dougall,46
1,3,2016,geralyn mccarron,46
1,3,2016,george bender,46
1,3,2016,glenn lazarus,46
15,9,2016,sara hastings-simons,46
17,10,2015,lisa murkowski,46
15,7,2017,jared kushner,46
17,8,2017,greg abbott,46
23,11,2016,kelly ayotte,46
24,9,2015,sally jewell,46
28,6,2017,richard pullin,46
28,6,2017,matt jones,46
30,3,2017,holden commodore,46
26,7,2016,martin weale,46
26,7,2016,eva longoria,46
27,1,2016,blake jones,46
27,1,2016,kristine lloyd,46
27,1,2016,adel abdulmahdi,46
6,7,2017,angela merkel,46
11,11,2015,lee dorsey,46
11,11,2015,irma thomas,46
24,8,2015,globaldata globaldata,46
24,8,2015,sanjeev gupta,46
6,6,2016,michael perry,46
18,7,2016,jeffrey grybowski,46
23,2,2016,ewan perrin,46
29,6,2017,piyush goyal,46
29,6,2017,roy cimatu,46
19,12,2015,barack obama,46
19,12,2015,mary gilliland,46
27,10,2016,elon musk,46
29,4,2016,hamza khan,46
30,3,2015,jane wardell,46
30,3,2015,edward leask,46
10,3,2017,mario draghi,46
10,3,2017,george olah,46
10,3,2017,janos lazar,46
7,4,2015,carlos vega,46
23,11,2015,tushar mittal,46
23,11,2015,mario draghi,46
27,2,2017,salva kiir,46
7,2,2016,ma ying-jeou,46
24,6,2017,rajya sabha,46
26,1,2017,simon taylor,46
26,1,2017,henning gloystein,46
26,10,2016,haider al-abadi,46
27,8,2015,las vegas,46
24,2,2016,thomas dinapoli,46
24,2,2016,ryan portish,46
24,3,2016,los angeles,46
24,3,2016,el nino,46
4,11,2015,eddie hurtado,46
10,7,2017,pacific ocean,46
19,2,2015,sam campbell,46
25,11,2015,kenneth lee,46
25,11,2015,essex ferne mccann,46
12,2,2016,pope francis,46
24,5,2017,alex lawler,46
3,4,2017,nelson raebel,46
3,4,2017,margaret strelow,46
3,4,2017,herbert hoover,46
3,8,2015,ahmed kamal,46
3,8,2015,bernie sanders,46
30,8,2016,mariah carey,46
15,11,2017,lisa murkowski,46
19,9,2016,abbott laboratorie,46
29,10,2015,seto suyudi,46
29,10,2015,julio friedmann,46
8,11,2016,patricia espinosa,46
22,7,2017,simone mcintosh,46
10,2,2016,lance naik hanumanthappa koppad,46
10,2,2016,andy vesey,46
21,7,2017,brian carlstrom,46
21,7,2017,david baron,46
21,7,2017,essam al-marzouq,46
21,7,2017,j kelly beatty,46
26,5,2016,el tigre vestido,46
26,5,2016,villa deveena,46
26,5,2016,santa teresa,46
31,1,2017,amy sisk,46
31,1,2017,tim nelson,46
10,6,2015,asia pacific,46
24,12,2015,kyle howett,46
24,12,2015,anna roberts,46
24,12,2015,miguel angel abril,46
24,12,2015,andrew reeves-hall,46
29,12,2015,lisa twaronite,46
13,4,2015,viktor zimin,46
27,10,2017,marco rubio,46
27,10,2017,chris chiames,46
29,7,2016,lil wayne,46
10,11,2016,muhammadu buhari,46
10,11,2016,terry rawnsley,46
10,11,2016,shardul raval,46
8,3,2015,anthony kuhn,46
8,11,2017,li yan,46
8,11,2017,arvind kejriwal,46
8,11,2017,bob dudley,46
8,4,2015,alexis tsipras,46
3,2,2016,jeff woodbury,46
18,12,2015,louis mac mcleod,46
1,1,2016,kevin coffey,46
1,1,2016,jim nappi,46
26,6,2015,dave mowat,46
26,6,2015,ben jerry,46
20,7,2015,dhana kumari bajracharya,46
4,10,2015,kate moss,46
4,10,2015,al capone,46
4,10,2015,l todd spencer,46
4,10,2015,anthony chiarello,46
4,10,2015,marnee lasurdo,46
18,2,2016,mahdi asali,46
20,10,2017,paul miller,46
20,10,2017,scott poynter,46
30,4,2017,bernie sanders,46
30,4,2017,john ogrady,46
28,2,2017,david evans,46
28,2,2017,lauren sommer,46
31,5,2017,travis bubenik,46
31,5,2017,shanna cleveland,46
31,7,2017,keith warren,46
31,7,2017,charles quillen,46
31,7,2017,cedric reinford,46
31,7,2017,warren wyant,46
31,7,2017,kevin thomas,46
31,7,2017,michael jones,46
31,7,2017,donald lee torres,46
5,3,2017,ahmed mosmary,46
8,11,2015,aijaz rahi,46
24,2,2017,richard pullin,46
24,2,2017,bindi irwin,46
25,3,2015,jerry brown,46
27,7,2015,daniel schwartz,46
27,7,2015,rick bowmer,46
18,5,2017,mevlut cavusoglu,46
18,5,2017,ken miller,46
18,5,2017,rajya sabha,46
19,6,2015,sea king,46
20,6,2016,heavy metal,46
22,3,2015,koji ueda,46
12,2,2017,doug ericksen,46
12,2,2017,kurt eilo,46
22,8,2016,mihaela albu,46
4,4,2015,john baldacci,46
10,6,2016,channi anand,46
12,7,2016,heidi prentup,46
16,3,2017,elon musk,46
16,3,2017,aaron sheldrick,46
4,2,2016,bernie sanders,46
4,11,2016,nick hurd,46
4,11,2016,francois delattre,46
6,10,2017,john kelly,46
9,3,2016,mark thiessen,46
9,3,2016,carl weinberg,46
9,3,2016,john hickenlooper,46
9,3,2016,jason bordoff,46
9,3,2016,sara johnson,46
20,2,2017,jim saso saso,46
28,9,2016,john stumpf,46
28,9,2016,wood mackenzie,46
13,5,2016,dolly parton,46
20,3,2015,liza ermolenko,46
23,6,2016,marley jay,46
23,6,2016,las vegas,46
27,5,2017,pope francis,46
3,9,2015,kim davis,46
7,4,2016,angus nicholson,46
7,4,2016,elliot clarke,46
15,8,2015,ron hovanes,46
22,12,2015,kirk torneby,46
28,3,2015,tapio schneider,46
6,1,2016,jens stoltenberg,46
6,3,2017,josh frydenberg,46
9,6,2016,john walsh,46
9,6,2016,bob dinneen,46
9,6,2016,john hetlinger,46
9,6,2016,mad hatter,46
14,11,2017,claire perry,46
14,11,2017,neil saunders,46
15,2,2016,osamu tsukimori,46
3,7,2016,mustafa sanalla,46
13,2,2017,lady gaga,46
14,8,2016,rebecca santana,46
14,8,2016,dharmendra pradhan,46
12,6,2015,matt smith,46
12,6,2015,dharmendra pradhan,46
17,9,2017,meredith rizzo,46
18,3,2015,ashley brady,46
18,3,2015,paul gaynor,46
9,3,2017,ben jerry,46
20,5,2015,francois hollande,46
24,5,2016,sam crish,46
24,5,2016,patrick sullivan,46
29,9,2016,dennis lockhart,46
7,10,2017,tina pelkey,46
24,7,2017,brandon vaccaro,46
24,7,2017,ralph milliken,46
30,6,2016,ice cube,46
30,6,2016,el nino,46
3,1,2017,lawana henrich,46
3,1,2017,andrew yeager,46
3,1,2017,michelle lewis,46
3,1,2017,amanda blair,46
3,1,2017,carla lambart,46
3,1,2017,robert byrd,46
4,3,2015,arseny yatseniuk,46
4,3,2015,petro poroshenko,46
4,3,2015,julia bedilo,46
4,3,2015,sergei baldayev,46
7,9,2015,asia pacific,46
1,5,2017,marine le pen,46
7,3,2016,gerald herbert,46
7,3,2016,greg carbin,46
9,11,2017,justice g sivarajan,46
12,3,2015,john spencer,46
1,6,2015,mari yamaguchi,46
4,4,2017,peter henning,46
22,5,2016,maithripala sirisena,46
18,10,2017,jocelyn gecker,46
18,10,2017,thomas albanese,46
26,11,2015,joanne greene,46
28,4,2017,jo pitesky,46
28,4,2017,khloe kardashian,46
4,12,2016,grant reed,46
16,7,2015,sutopo purwo nugroho,46
16,7,2015,steven amstrup,46
16,7,2015,andrew derocher,46
8,10,2015,jon hinkle,46
8,10,2015,christine lagarde,46
8,10,2015,radley horton,46
8,10,2015,david cadogan,46
4,9,2017,barack obama,46
4,9,2017,elizabeth umbaugh,46
4,9,2017,tyler frank,46
12,5,2017,geoffrey bayldon,46
17,2,2017,alex ellinghausen,46
17,2,2017,irvin gonzalez,46
18,7,2017,jan hasselman,46
18,7,2017,william scherman,46
18,7,2017,reuben schifman,46
18,7,2017,jessica mandujano,46
19,7,2016,sandra jones,46
8,7,2015,nicole hasham,46
13,11,2017,lauri myllyvirta,46
15,8,2017,fergus jensen,46
3,8,2016,rodrigo duterte,46
3,8,2016,ian taylor,46
6,9,2016,john reilly,46
6,9,2016,dana fisher,46
6,9,2016,peter kilmartin,46
15,4,2016,brian jean,46
15,4,2016,nicki minaj,46
20,1,2017,barangay talapas,46
20,1,2017,robert burns,46
20,1,2017,nolie sudaria,46
21,6,2015,herminio coloma,46
31,3,2017,bruce gunn,46
31,3,2017,bruce jakosky,46
31,3,2017,jenny harbine,46
31,3,2017,henning gloystein,46
6,1,2017,meg ragonese,46
10,7,2015,luis felipe puente,46
10,7,2015,aaron favila,46
22,8,2015,chris schultz,46
7,12,2016,ben jawad,46
7,12,2016,narendra modi,46
7,12,2016,erik solheim,46
7,12,2016,rania el gamal,46
7,12,2016,hailey baldwin,46
7,12,2016,natasha harvey,46
27,7,2016,henning gloystein,46
27,7,2016,john kerry,46
10,3,2015,m venkaiah naidu,46
12,3,2016,hillary clinton,46
21,9,2016,drew shindell,46
21,9,2016,gautam adani,46
26,3,2015,annastacia palaszczuk,46
26,3,2015,judson jones,46
17,4,2016,catherine mckenna,46
17,4,2016,dolores ochoa,46
21,3,2017,narendra modi,46
7,11,2017,luca paolini,46
17,12,2016,bering strait,46
29,7,2017,nicolas maduro,46
16,10,2016,mutaz essa barshim,46
21,4,2016,joanie laurer,46
21,4,2016,van winkle,46
21,4,2016,abhiram nandakumar,46
21,4,2016,megan mullin,46
21,4,2016,osamu tsukimori,46
21,4,2016,luis motta,46
24,11,2015,paul flynn,46
1,10,2015,janet mccabe,46
1,10,2015,perry christie,46
5,3,2015,angus king,46
5,3,2015,armando trull,46
5,3,2015,robert j papp jr,46
14,9,2016,seth borenstein,46
14,9,2016,shannon phillips,46
31,5,2016,ali al-hassi,46
31,5,2016,abu dhabi,46
2,11,2017,jaco maritz,46
2,11,2017,peter geleta,46
2,11,2017,jeff schuster,46
27,1,2017,justin trudeau,46
27,1,2017,jeff horwitz,46
27,1,2017,steve karnowski,46
27,1,2017,chris rugaber,46
1,2,2017,susana martinez,46
2,10,2015,rajesh kumar singh,46
20,1,2016,matthew belk,46
10,12,2016,taylor swift,46
10,12,2016,george w bush,46
10,12,2016,jeff ruch,46
14,7,2015,barnaby joyce,46
14,9,2015,lauren frayer,46
14,9,2015,hala khalil,46
14,9,2015,raed waleed abdullah,46
17,11,2015,jerilee bennett,46
17,11,2015,n chandrababu naidu,46
19,10,2017,ryan dillon,46
27,9,2017,jonathan aponte,46
27,9,2017,janet yellen,46
30,11,2015,atlantic ocean,46
30,11,2015,julie bishop,46
2,11,2016,craig coffey,46
2,11,2016,hilary stockdon,46
31,10,2017,charlie baker,46
13,9,2016,luis obispo,46
14,3,2016,ted cruz,46
14,3,2016,tamas varga,46
13,1,2016,america merrill lynch,46
17,7,2015,patty thompson,46
31,1,2016,ron morano,46
31,1,2016,meghan mcpherson,46
31,1,2016,karen johnson,46
3,6,2016,mont valerien,46
3,6,2016,noah ark,46
3,6,2016,saleh al-sada,46
4,10,2017,don young,46
12,10,2015,hamule ngiame,46
12,10,2015,anderson agiru,46
12,10,2015,michael somare,46
12,10,2015,wandigo kau,46
12,10,2015,asia pacific,46
12,10,2015,andy hamaga,46
12,10,2015,dickson ango,46
12,10,2015,greg egan,46
12,10,2015,muhammadu buhari,46
12,10,2015,tugu tapira,46
12,12,2015,karl ritter,46
14,11,2016,muhammadu buhari,46
22,7,2015,rasmus nielsen,46
22,7,2015,asia pacific,46
28,8,2015,andrew zajac,46
28,8,2015,daniel lyon,46
28,8,2015,richard wheeler,46
