LT,11,2017,13,110
GQ,11,2017,23,14
VT,6,2015,14,68
MP,7,2015,2,77
GB,9,2015,29,38
FJ,5,2016,28,230
VI,6,2016,30,18
TN,9,2016,30,154
CD,10,2016,28,386
WA,12,2016,26,60
RM,1,2017,4,27
VQ,7,2017,19,16
ML,9,2017,2,258
LU,4,2015,25,117
PS,5,2015,28,33
AA,5,2015,30,142
LU,7,2015,11,462
PM,9,2015,9,177
GI,11,2015,1,11
CD,4,2016,6,261
FP,4,2016,20,23
LS,6,2016,29,20
CF,7,2016,2,145
GT,7,2016,9,76
MD,10,2016,3,240
SL,11,2016,16,451
MI,12,2016,10,165
OS,12,2016,22,517
GL,1,2017,30,105
AL,3,2017,15,249
NU,5,2017,10,186
TT,5,2017,12,83
BD,5,2017,30,41
CW,6,2017,27,3
AR,8,2017,6,514
LG,8,2017,31,126
GV,9,2017,20,87
MU,9,2017,25,305
GZ,10,2017,5,756
DA,10,2017,24,435
RM,11,2017,2,96
AG,11,2017,15,228
EN,11,2017,21,644
BU,8,2015,16,143
EC,9,2015,8,394
HA,9,2015,27,152
MA,10,2015,5,233
TD,11,2015,24,436
GZ,6,2016,1,333
SI,3,2017,14,34
HO,4,2017,22,88
IC,3,2015,31,239
BP,5,2015,23,517
NU,6,2015,26,42
BH,7,2015,21,224
LT,8,2015,22,23
GZ,4,2016,21,141
SI,6,2016,28,75
PS,8,2016,18,26
MD,8,2016,29,230
SI,10,2016,26,95
CJ,11,2016,3,82
CG,11,2016,17,144
BO,11,2016,20,232
BN,12,2016,30,177
MJ,2,2017,28,77
PP,5,2017,5,234
TS,5,2017,9,147
MZ,8,2017,9,95
GZ,10,2017,17,455
NS,11,2017,21,36
MZ,2,2015,23,218
DO,5,2015,5,13
DJ,9,2015,19,22
SL,1,2016,30,67
CJ,8,2016,18,47
GI,1,2017,25,62
TK,1,2017,27,1
NS,3,2017,27,248
EC,4,2015,30,127
LH,1,2016,16,77
MD,1,2016,30,86
BY,4,2016,10,64
GK,5,2016,26,43
TO,6,2016,15,31
MV,6,2016,19,43
IV,7,2016,22,143
SL,10,2016,24,152
CM,11,2016,6,153
ML,12,2016,7,135
LT,1,2017,24,40
UY,2,2017,1,44
MV,2,2017,8,134
GL,4,2017,30,19
GB,7,2017,18,75
AQ,10,2017,12,28
KR,11,2017,16,33
MR,3,2015,16,26
EC,6,2015,6,52
VT,1,2016,11,701
RQ,3,2016,16,471
MC,7,2016,8,31
VQ,9,2016,28,62
KZ,10,2016,2,60
VT,8,2017,6,22
SE,9,2017,1,176
MN,7,2015,31,50
BN,9,2015,12,73
MP,9,2015,15,51
MH,11,2015,16,24
SV,2,2016,1,21
MN,8,2016,9,9
DO,10,2016,23,8
OC,10,2016,25,30
PU,3,2017,29,19
KR,4,2017,5,16
NS,8,2017,7,28
UY,6,2015,16,145
UV,10,2015,28,90
SC,12,2015,2,5
VQ,1,2016,3,12
RM,1,2016,23,48
EK,6,2016,5,13
RQ,9,2016,19,384
TN,12,2016,21,17
VI,4,2017,25,25
TN,8,2017,27,30
PU,9,2017,1,14
AY,9,2015,11,33
RI,2,2016,7,105
GK,8,2016,31,16
GB,2,2017,8,29
GB,4,2017,3,26
TO,3,2015,11,101
GB,5,2015,6,29
YI,4,2016,2,48
SI,6,2016,6,382
RO,4,2017,30,39
MP,4,2015,23,54
LG,11,2015,21,46
AO,4,2016,23,57
LG,10,2016,17,144
FP,11,2016,7,57
MD,11,2016,24,101
SE,3,2017,21,31
MG,8,2017,26,33
RE,10,2015,26,14
GB,2,2016,12,12
CV,10,2016,16,5
CT,8,2017,1,44
OS,11,2015,15,48
LU,3,2016,13,92
BB,4,2016,17,53
KR,5,2016,9,6
MR,8,2016,12,70
TT,11,2016,26,1
OC,4,2016,21,29
BL,8,2017,6,369
MB,4,2015,4,2
MR,6,2015,14,11
YI,11,2015,26,12
LO,2,2016,2,41
AA,4,2016,5,43
BY,7,2016,23,58
MP,10,2016,23,11
MC,8,2017,13,8
NC,6,2015,30,6
PC,9,2015,23,3
GB,1,2016,6,36
PG,1,2016,9,22
NR,3,2016,29,25
GL,6,2016,3,31
NS,9,2017,5,21
MJ,5,2015,31,5
BL,10,2015,19,77
GK,11,2016,21,32
BK,3,2016,3,71
VT,8,2016,27,44
TO,3,2017,5,29
HR,8,2015,30,94
PA,10,2015,20,55
PO,10,2015,21,34
TV,5,2016,5,16
YI,10,2016,29,1
RN,9,2017,4,55
GB,9,2015,4,33
GJ,3,2016,9,74
TO,3,2016,12,57
NF,11,2016,22,6
FP,8,2017,8,27
GL,9,2015,29,30
MH,4,2016,6,5
AC,7,2016,2,18
SV,2,2017,10,4
CT,3,2017,26,103
ST,10,2017,13,26
YI,10,2015,20,4
AY,3,2016,4,35
MA,6,2016,25,93
AA,9,2016,20,27
GK,9,2017,1,26
GB,8,2017,23,28
CT,2,2015,28,39
PG,5,2015,30,33
AV,4,2017,30,7
AY,11,2017,7,51
VC,6,2015,16,26
TP,8,2015,6,32
CQ,3,2016,17,11
EN,8,2016,13,106
NC,4,2017,24,15
MB,2,2015,25,19
AQ,4,2017,8,2
GP,5,2015,2,15
FG,12,2016,6,28
ST,10,2015,31,30
PA,5,2017,25,31
SC,7,2015,13,30
PF,2,2017,13,403
NS,12,2015,16,9
BH,3,2016,27,14
PF,7,2016,26,3
MV,2,2017,16,33
NR,3,2015,28,44
PS,4,2017,9,4
VC,1,2017,3,11
AA,7,2017,12,37
TK,10,2017,18,7
CV,6,2016,12,11
WI,11,2017,4,14
FG,8,2016,19,2
SI,1,2017,8,28
TT,1,2017,30,10
TT,4,2016,20,10
YI,10,2016,25,23
WS,10,2016,1,52
UV,1,2016,9,64
CV,6,2016,4,3
AQ,5,2015,20,3
AY,6,2016,29,44
AN,7,2016,4,4
MH,10,2017,9,6
TP,2,2017,12,3
SB,5,2017,20,4
NR,3,2015,27,11
FO,3,2017,14,1
RM,8,2016,19,10
SC,6,2017,16,9
LS,10,2017,6,10
NS,5,2016,9,18
OC,6,2017,9,1
NR,7,2015,30,2
KT,7,2017,3,8
PG,12,2015,5,1
MB,1,2017,4,5
MH,9,2015,24,16
GL,8,2015,17,22
SC,6,2017,15,5
AV,10,2017,26,12
SV,1,2016,9,5
PS,8,2015,30,5
FM,7,2016,8,61
NS,10,2017,16,6
AV,5,2016,11,4
PU,8,2017,15,2
AA,9,2016,17,3
IM,5,2017,17,2
CN,7,2015,31,3
UV,7,2015,12,44
SC,12,2015,8,12
OC,9,2016,8,18
DO,8,2016,7,8
PG,7,2017,5,3
AQ,8,2016,9,3
WI,8,2016,25,8
KT,5,2015,30,2
RN,5,2017,31,11
GI,1,2016,2,10
OC,7,2016,29,7
KT,8,2015,25,7
VI,8,2016,7,2
CW,9,2017,18,8
PA,12,2016,29,5
YI,4,2017,19,4
SV,10,2017,10,6
AQ,6,2015,23,3
FK,7,2015,23,1
SV,6,2015,4,3
FP,12,2016,9,5
SC,5,2015,30,2
CQ,3,2016,21,1
MC,9,2017,24,4
SV,3,2016,1,4
FK,7,2017,27,1
PU,11,2015,9,2
LS,10,2017,15,4
NC,1,2017,2,1
NR,4,2017,2,1
VC,3,2017,26,2
CV,10,2015,7,3
MH,4,2016,16,1
VC,5,2016,2,5
SV,5,2016,10,2
AN,3,2016,28,1
FK,2,2015,22,4
FK,7,2017,24,9
NE,7,2015,29,6
AQ,12,2016,20,2
FM,1,2016,11,2
KT,10,2016,16,1
TP,1,2017,6,6
AV,9,2016,24,1
MR,12,2016,6,3
SV,6,2017,3,1
BV,5,2016,27,1
SH,1,2016,15,2
LS,5,2017,25,3
AA,1,2016,23,1
FO,9,2016,14,1
PC,7,2015,10,2
BK,9,2017,24,1
FK,7,2016,7,2
TV,8,2017,27,1
RN,3,2016,8,2
WF,12,2015,22,1
KT,4,2016,20,2
NL,2,2015,20,3020
PL,2,2015,21,599
EG,2,2015,24,8871
CB,2,2015,24,1839
BU,2,2015,27,461
SU,2,2015,28,1155
TH,3,2015,7,902
BM,3,2015,8,334
NI,3,2015,11,11693
BG,3,2015,11,4159
DJ,3,2015,12,312
CB,3,2015,15,205
IR,3,2015,17,25370
TH,3,2015,17,2670
BU,3,2015,24,468
SU,3,2015,25,5460
CI,3,2015,28,408
EZ,4,2015,3,662
TW,4,2015,13,1572
SY,4,2015,14,9321
SA,4,2016,26,7766
KV,5,2015,2,89
HU,5,2015,4,346
JM,5,2015,6,1125
JO,5,2015,9,993
WE,5,2015,12,249
RW,5,2015,19,705
UZ,5,2015,27,398
PL,6,2015,6,447
RS,6,2016,6,11204
US,6,2016,7,341544
RB,6,2015,9,472
CW,6,2015,12,37
KE,6,2015,14,4975
CD,6,2015,15,4095
CY,6,2015,17,1809
NR,6,2015,18,102
US,6,2015,28,147393
DA,6,2015,24,922
SZ,6,2015,24,2622
SF,6,2015,30,3934
BO,6,2015,30,971
LI,6,2015,30,1150
KZ,7,2015,9,638
BA,7,2015,13,1229
ZI,8,2015,2,15870
UP,8,2015,5,2356
AF,8,2015,18,4530
EI,8,2015,11,3223
RS,8,2015,19,16027
UK,8,2015,14,25071
UP,8,2015,16,808
US,8,2016,19,297834
SF,8,2015,30,1697
BP,9,2015,1,442
VE,9,2015,6,661
CO,9,2015,10,1296
EG,9,2015,14,16051
AJ,9,2015,16,1262
UP,9,2015,21,2531
TU,9,2015,27,6982
PL,9,2015,29,3084
BM,9,2015,29,729
DA,10,2015,3,828
KE,10,2015,4,854
GH,10,2015,4,1051
NP,10,2015,5,2623
KS,10,2015,7,2401
UK,10,2015,8,27190
SY,10,2015,12,32854
TS,10,2015,15,325
CY,10,2015,17,2232
RB,10,2015,21,332
EN,10,2015,23,251
DA,11,2015,3,770
ZA,11,2015,13,321
ML,12,2015,3,1003
TD,12,2015,3,395
NU,12,2015,5,198
UZ,12,2015,6,74
TU,12,2015,11,17508
UP,12,2015,12,2253
RI,12,2015,15,738
SO,12,2015,17,1578
ZI,12,2015,22,1124
MO,12,2015,22,493
US,12,2016,23,205856
TW,12,2015,28,1234
SY,1,2016,30,19344
MX,1,2016,2,2500
GR,1,2016,4,1411
BU,1,2016,5,388
VE,1,2016,5,780
IZ,1,2016,6,17072
VM,1,2016,6,2116
GG,1,2016,8,91
VE,1,2016,12,1824
PM,1,2016,13,478
BD,1,2016,18,69
CH,1,2016,20,24840
US,1,2016,29,302628
TZ,1,2016,23,253
BF,1,2016,24,584
PO,2,2016,4,787
BD,2,2016,11,175
GH,3,2016,6,1788
ZI,3,2016,8,2031
TS,3,2016,8,10369
UK,3,2016,15,29640
UV,3,2016,16,733
TS,3,2016,19,847
CY,3,2016,21,321
AM,3,2016,21,1142
HA,3,2016,22,503
CD,3,2016,23,273
YM,3,2016,26,1842
TU,3,2016,29,18638
SF,3,2016,29,4446
BF,5,2016,10,663
NG,4,2016,15,217
CU,5,2016,2,20843
UK,5,2016,26,39635
UG,5,2016,30,6912
NI,6,2016,1,10834
BO,6,2016,1,670
CA,6,2016,4,12128
TH,6,2016,4,2240
EG,6,2016,11,1225
WE,7,2016,1,3420
LU,7,2016,4,533
LH,7,2016,8,820
SY,7,2016,15,16334
YM,7,2016,22,1443
GM,8,2016,1,8310
TH,8,2016,1,2310
NG,8,2016,2,247
GH,8,2016,3,2398
KE,8,2016,4,2358
NR,8,2016,4,200
CA,8,2016,5,14512
CE,8,2016,5,1363
UP,8,2016,6,2041
FI,8,2016,10,282
SF,8,2016,13,1613
ZA,8,2016,13,691
DJ,8,2016,15,806
AG,8,2016,15,340
SA,8,2016,25,7704
US,8,2017,26,280800
NO,8,2016,27,1369
WE,8,2016,27,1676
TH,8,2016,31,2295
JE,9,2016,5,285
LA,9,2016,14,567
KS,9,2016,7,7339
SZ,9,2016,8,3592
SN,9,2016,11,1872
EC,9,2016,12,214
FJ,9,2016,13,484
BA,9,2016,15,843
VE,9,2016,15,907
SU,9,2016,16,2301
PK,9,2016,17,10519
CE,9,2016,22,1662
BK,10,2016,1,60
CS,10,2016,2,37
LA,10,2016,4,415
ID,10,2016,12,2719
BA,10,2016,16,259
AE,10,2017,24,2855
CI,10,2016,28,1193
BF,11,2016,6,62
CB,11,2016,7,1831
ZA,11,2016,10,352
SF,11,2016,29,6970
TU,12,2016,1,11509
BU,12,2016,2,514
NI,12,2016,5,7897
HU,12,2016,5,456
TW,12,2016,12,6345
AL,12,2016,13,351
UG,12,2016,15,1210
BM,12,2016,23,960
SW,12,2016,28,507
GM,1,2017,2,6107
CH,1,2017,2,9247
IZ,1,2017,7,17901
CI,1,2017,11,1896
SA,1,2017,21,1824
EC,1,2017,21,208
RB,2,2017,7,278
CI,2,2017,20,727
NO,2,2017,21,1207
BA,2,2017,22,871
TU,2,2017,23,11640
KE,2,2017,28,2423
TH,3,2017,2,2721
TD,3,2017,5,255
FR,3,2017,5,6551
CF,3,2017,8,423
AU,3,2017,10,1337
SZ,3,2017,11,1861
ZI,3,2017,12,1169
BN,3,2017,15,323
EN,3,2017,18,2498
YM,3,2017,19,2486
UZ,3,2017,21,188
NO,3,2017,21,1310
ZA,3,2017,22,316
VT,3,2017,23,456
DA,4,2017,7,5958
OD,4,2017,14,1228
JM,4,2017,22,666
BG,4,2017,23,1624
OS,4,2017,25,522
ZA,5,2017,3,302
EZ,5,2017,11,1108
RB,5,2017,12,327
PK,5,2017,22,6066
OD,5,2017,23,1107
JA,5,2017,29,13945
BR,6,2017,15,864
TH,6,2017,27,1135
CH,6,2017,29,22104
LU,8,2017,2,85
FR,8,2017,5,5635
BB,8,2017,13,80
IZ,8,2017,23,8097
NO,9,2017,1,714
EI,9,2017,2,1438
TW,9,2017,2,337
NL,9,2017,2,631
CY,9,2017,3,58
NO,9,2017,5,1057
EI,9,2017,8,2922
UG,9,2017,10,555
CH,9,2017,17,6095
BC,9,2017,20,216
TW,9,2017,20,1239
RS,9,2017,22,19768
TO,9,2017,24,47
WZ,9,2017,30,36
CE,10,2017,6,877
AF,10,2017,28,4454
SW,11,2017,6,1101
ZA,11,2017,21,1009
ZI,11,2017,22,13215
LE,2,2015,26,3573
BF,3,2015,11,846
IV,3,2015,11,647
NR,3,2015,21,152
MD,3,2015,23,397
LY,3,2015,25,4213
NL,4,2015,8,2788
ZI,4,2015,8,2502
LG,4,2015,13,204
MY,4,2015,14,2520
CF,4,2015,15,365
PO,4,2015,17,463
JO,4,2015,17,1443
LG,4,2015,23,527
GR,4,2015,23,4999
CH,4,2015,24,16171
QA,4,2015,24,472
SF,4,2015,25,3046
IN,4,2015,26,25888
IR,4,2015,26,9601
KV,4,2015,29,59
IR,4,2015,30,13991
GT,5,2015,15,315
MC,5,2015,21,34
MV,5,2015,25,83
IR,5,2015,28,10060
LH,6,2015,3,323
AR,6,2015,3,369
AS,6,2015,8,22245
GG,6,2015,15,2350
CS,6,2015,19,180
ML,6,2015,20,2507
IT,6,2015,23,8710
AJ,6,2015,24,417
CT,6,2015,25,42
ID,7,2015,4,1516
BE,7,2015,5,1319
GY,7,2015,5,340
FI,7,2015,6,398
IV,7,2015,10,97
EN,7,2015,14,219
DA,7,2015,16,596
BR,7,2015,18,1160
AF,7,2015,20,6867
ET,7,2015,28,8534
MX,7,2015,29,3196
LE,7,2015,29,2110
NU,7,2015,30,101
ER,7,2015,30,317
AM,8,2015,4,1222
PK,8,2015,6,11652
BY,8,2015,6,864
JA,8,2015,15,18585
MX,8,2015,17,3221
BN,8,2015,20,100
RS,8,2015,22,7010
CM,8,2015,22,450
DA,8,2015,23,823
ES,8,2015,23,833
IN,8,2015,24,17622
KU,8,2015,24,289
MV,8,2015,25,1166
TW,8,2015,26,977
EC,8,2015,27,166
NO,8,2015,29,882
GM,8,2015,30,7356
ID,8,2015,31,2156
QA,8,2015,31,939
AF,9,2015,2,7450
ID,9,2015,8,2826
BY,9,2015,14,220
DJ,9,2015,20,36
GA,9,2015,23,291
GG,9,2015,23,103
MU,9,2015,24,104
HU,9,2015,25,12248
RO,9,2015,29,4555
RS,10,2015,11,20006
MU,10,2015,11,888
PL,10,2015,11,527
NI,10,2015,13,7362
KE,10,2015,15,2289
JO,10,2015,17,1051
BY,10,2015,17,241
OS,10,2015,18,71
NI,10,2015,19,9698
RW,10,2015,22,239
GR,10,2015,23,7010
CA,10,2015,27,22973
KG,10,2015,27,471
GM,10,2015,28,12523
BA,10,2015,28,641
FJ,10,2015,29,278
AF,11,2015,2,12629
,12,2015,3,382103
WE,11,2015,7,488
TH,11,2015,8,990
PP,11,2015,15,70
MZ,11,2015,17,204
NO,11,2015,17,927
CY,11,2015,17,715
NZ,11,2015,21,4597
KE,12,2015,4,2232
AM,12,2015,9,1248
KE,12,2015,11,3427
,12,2015,14,252532
OS,12,2015,13,516
AO,12,2015,15,389
GL,12,2015,16,100
RO,12,2015,23,451
BO,12,2015,31,313
LO,12,2015,31,178
,12,2016,31,157762
HK,1,2016,9,473
LH,1,2016,15,301
SF,1,2016,16,1606
LY,1,2016,19,3546
IT,1,2016,23,2656
NZ,1,2016,24,1662
GY,1,2016,25,286
TH,1,2016,28,1289
TH,2,2016,1,3011
LI,2,2016,1,692
TS,2,2016,8,619
AR,2,2016,8,660
KN,2,2016,10,10944
AM,2,2016,10,1311
SU,2,2016,11,1487
EZ,2,2016,13,296
IS,2,2016,15,23640
RP,2,2016,14,3973
AG,2,2016,15,561
KZ,2,2016,18,406
CO,2,2016,20,679
CH,2,2016,23,22229
KZ,2,2016,26,613
BD,2,2016,27,70
KZ,3,2016,5,403
TT,3,2016,16,372
HK,3,2016,17,920
FR,3,2016,29,12118
GR,3,2016,26,4245
TU,,,,426
CO,3,2016,29,1084
KN,3,2016,31,7164
HO,4,2016,7,337
KE,4,2016,9,1425
JO,4,2016,17,2063
MO,4,2016,17,366
PO,4,2016,19,610
TS,4,2016,20,381
AS,4,2016,21,23753
LU,4,2016,21,296
EI,4,2016,27,3723
IT,5,2016,2,8728
PK,5,2017,2,11454
GI,5,2016,4,35
MU,5,2016,12,458
SF,5,2016,9,5963
SY,5,2016,11,10951
IN,5,2016,13,16034
RS,5,2016,14,9011
IS,5,2016,15,17518
HU,5,2016,18,872
TW,5,2016,20,6011
KE,5,2016,20,4341
MI,5,2016,21,99
SU,5,2016,27,1271
BT,5,2016,30,62
LI,5,2016,31,1415
,5,2017,31,323145
MY,6,2016,4,2155
LG,6,2016,5,70
MV,6,2016,10,1789
KS,6,2016,12,1235
IR,6,2016,13,4158
RW,6,2016,13,499
RO,6,2016,15,1208
GY,6,2016,18,172
PP,6,2016,21,334
SG,6,2016,24,857
GM,6,2016,26,8101
GT,7,2016,1,377
KE,7,2016,3,2390
GR,7,2016,5,2004
AS,7,2016,13,20501
BB,7,2016,7,215
IZ,7,2016,11,20218
GZ,7,2016,11,228
IR,7,2016,12,7766
AM,7,2016,20,3451
LY,7,2016,20,4047
CU,7,2016,22,1586
AV,7,2016,22,68
LI,7,2016,25,1076
MP,7,2016,26,136
CE,7,2016,26,1107
LG,7,2016,27,226
CH,8,2016,4,17230
FR,8,2016,7,5943
LE,8,2016,18,2582
IS,8,2016,21,9649
BO,8,2016,25,448
IT,8,2016,29,4960
CI,9,2016,3,388
AF,9,2016,5,9821
GR,9,2016,7,1873
MJ,9,2016,8,37
BG,9,2016,11,3328
RS,9,2016,13,23949
NO,9,2016,15,1146
NZ,9,2016,16,2951
KV,9,2016,16,119
SP,9,2016,18,2375
ID,9,2016,19,5073
AF,9,2016,19,9692
BF,9,2016,23,547
NI,9,2016,25,6734
CB,10,2016,6,641
DR,10,2016,6,737
MX,10,2016,8,2717
KN,10,2016,9,914
KE,10,2016,10,3377
IT,10,2016,11,3372
NI,10,2016,17,11590
NL,10,2016,17,1595
SL,10,2016,20,179
IS,10,2016,21,13255
SZ,10,2016,23,867
UK,10,2016,24,34843
HU,10,2016,25,2684
BU,10,2016,26,742
JE,10,2016,28,591
BX,10,2016,29,503
FI,10,2016,30,175
PM,10,2016,31,520
JM,11,2016,1,968
CI,11,2016,3,1281
LO,11,2016,5,199
PO,11,2016,10,587
NP,11,2016,15,1412
BM,11,2016,15,984
MX,11,2016,16,6325
GM,11,2016,17,20239
LY,11,2016,18,2015
VM,11,2016,19,2334
NO,11,2016,20,555
IS,11,2016,21,10083
RB,11,2016,21,703
AE,11,2016,27,1211
CF,11,2016,27,667
IT,12,2016,6,11054
KV,12,2016,9,137
IS,12,2016,19,16509
IT,12,2016,21,6807
PE,12,2016,22,2668
MD,12,2016,22,123
PL,12,2016,23,1791
JO,12,2016,24,1321
FI,12,2016,28,184
KG,1,2017,5,289
PM,1,2017,5,394
MG,1,2017,8,56
MG,1,2017,9,60
BY,1,2017,9,179
GM,1,2017,12,11562
ID,1,2017,13,3147
KE,1,2017,13,2060
KG,1,2017,17,3523
CE,1,2017,19,1283
NO,1,2017,21,727
MK,1,2017,21,121
RP,2,2017,2,9479
RP,2,2017,4,9113
PP,2,2017,9,2117
ID,2,2017,10,4405
KS,2,2017,10,2507
LI,2,2017,14,787
PM,2,2017,14,862
AF,2,2017,16,4666
LI,2,2017,17,356
SF,2,2017,24,15203
NI,2,2017,27,10821
KU,2,2017,27,585
AE,3,2017,5,4692
LY,3,2017,12,2781
LY,3,2017,17,2034
PO,3,2017,17,587
LU,3,2017,17,168
ES,3,2017,20,242
TZ,3,2017,23,467
AU,3,2017,25,418
BM,3,2017,28,588
SG,3,2017,28,129
MY,3,2017,29,3676
AJ,3,2017,30,695
SZ,4,2017,1,782
MT,4,2017,4,368
BF,4,2017,9,71
GR,4,2017,9,1263
ER,4,2017,13,419
BX,4,2017,16,158
SZ,4,2017,19,1035
SO,4,2017,20,868
CS,4,2017,21,204
BU,4,2017,22,356
AR,4,2017,24,801
SW,4,2017,25,1580
BO,4,2017,26,975
GZ,4,2017,26,123
RS,4,2017,27,26269
CO,5,2017,2,2903
LA,5,2017,2,270
LO,5,2017,3,150
KE,5,2017,3,1771
SN,5,2017,4,900
RP,5,2017,4,9587
GV,5,2017,8,254
NP,5,2017,8,1082
SN,5,2017,10,798
VM,5,2017,11,2095
NO,5,2017,12,2175
CU,5,2017,12,1099
KS,5,2017,13,3530
UG,5,2017,15,2339
LE,5,2017,16,1931
IN,5,2017,18,16311
HQ,5,2017,21,2
AF,5,2017,23,4421
ZA,5,2017,27,531
NC,5,2017,27,6
JA,5,2017,28,2799
BR,5,2017,29,2383
BP,5,2017,30,49
MJ,5,2017,30,184
SZ,6,2017,1,1478
AS,6,2017,6,36377
AF,6,2017,8,4062
LY,6,2017,8,1564
BT,6,2017,8,114
GM,6,2017,9,5673
IZ,6,2017,10,3210
SF,6,2017,12,3838
QA,6,2017,17,8421
BG,6,2017,17,926
AF,6,2017,19,4029
EN,6,2017,21,334
KE,6,2017,21,2440
JO,6,2017,21,1204
KZ,6,2017,26,370
IT,6,2017,30,3964
PK,7,2017,4,5668
BF,7,2017,4,412
SF,7,2017,6,4725
AR,7,2017,8,1278
SA,7,2017,14,4001
MY,7,2017,15,973
BA,7,2017,17,2091
SN,7,2017,25,946
BL,7,2017,26,212
IZ,7,2017,28,3816
NZ,8,2017,2,1799
BB,8,2017,8,118
PS,8,2017,9,19
BT,8,2017,10,384
IZ,8,2017,16,6591
TT,8,2017,17,85
AJ,8,2017,26,504
OD,8,2017,29,1517
SO,8,2017,30,1828
CM,9,2017,6,446
HU,9,2017,6,3971
LI,9,2017,15,405
AS,9,2017,17,9457
LE,9,2017,19,1151
IZ,9,2017,22,7283
BX,9,2017,27,73
HO,9,2017,29,146
SP,9,2017,30,10713
KU,9,2017,30,626
AU,10,2017,1,520
BU,10,2017,5,687
MK,10,2017,6,67
MT,10,2017,6,417
GI,10,2017,7,8
BN,10,2017,7,103
AU,10,2017,8,233
DA,10,2017,9,1018
ID,10,2017,10,1308
IT,10,2017,14,2930
JE,10,2017,18,355
CT,10,2017,20,162
PE,11,2017,1,625
KZ,11,2017,2,1064
TX,11,2017,2,220
CE,11,2017,2,1062
NC,11,2017,4,7
NZ,11,2017,6,1636
BE,11,2017,6,9009
EN,11,2017,10,220
ML,11,2017,12,1259
ER,11,2017,15,248
BO,11,2017,19,54
GV,2,2015,20,243
GQ,2,2015,22,62
EN,4,2015,3,87
SL,5,2015,8,507
GK,5,2015,26,50
CJ,6,2015,7,11
WS,6,2015,19,59
TI,7,2015,15,283
AU,9,2015,12,2686
WZ,9,2015,28,111
TX,10,2015,4,113
SI,10,2015,13,173
TN,10,2015,16,54
PS,12,2015,2,73
VT,12,2015,23,73
ER,1,2016,10,49
CQ,1,2016,14,9
AC,2,2016,7,34
GA,2,2016,24,428
RQ,2,2016,26,782
RB,3,2016,13,281
BL,3,2016,14,593
UY,3,2016,15,96
SW,3,2016,19,698
SE,3,2016,25,42
TS,5,2016,29,191
FM,8,2016,4,73
VE,8,2016,31,1353
WS,11,2016,26,140
DR,12,2016,9,431
AG,12,2016,10,240
RI,1,2017,5,1705
AG,2,2017,12,109
GG,2,2017,15,235
VQ,3,2017,2,44
CY,3,2017,10,333
IC,5,2017,6,459
WA,5,2017,29,123
GA,8,2017,1,222
LO,3,2015,17,75
BY,3,2015,21,56
NG,3,2015,23,588
AY,4,2015,9,11
GV,5,2015,28,257
EN,7,2015,3,215
GQ,7,2015,25,45
MI,7,2015,26,192
SI,7,2015,26,52
AJ,8,2015,8,356
HK,8,2015,12,438
KR,8,2015,30,42
MA,9,2015,22,29
AQ,9,2015,25,39
AY,9,2015,28,97
PO,10,2015,29,671
NR,11,2015,9,482
CS,11,2015,19,902
LI,11,2015,26,408
IC,12,2015,21,117
LS,1,2016,18,13
DJ,1,2016,26,1108
PS,1,2016,27,62
AL,2,2016,5,236
MO,2,2016,5,756
LG,2,2016,13,51
BD,2,2016,23,141
CI,2,2016,25,1056
PE,3,2016,9,432
PE,3,2016,26,739
OS,3,2016,27,28
GY,4,2016,18,301
BO,5,2016,2,398
RQ,5,2016,7,502
YM,5,2016,13,1271
HR,5,2016,13,230
CF,5,2016,24,387
NG,5,2016,29,671
GG,5,2016,30,192
RW,6,2016,3,312
NH,6,2016,12,57
OS,6,2016,20,213
CU,7,2016,4,2873
HU,7,2016,8,490
AY,7,2016,26,24
CO,8,2016,7,352
BY,8,2016,15,195
CS,8,2016,21,48
TN,8,2016,26,33
BN,9,2016,1,196
MZ,9,2016,13,174
ML,9,2016,25,499
GL,10,2016,8,10
KV,10,2016,20,56
JM,10,2016,23,374
IV,11,2016,4,121
AO,11,2016,19,58
HR,11,2016,21,419
FJ,12,2016,29,176
HK,12,2016,31,389
CY,1,2017,23,662
BF,1,2017,29,129
BK,1,2017,31,32
IC,2,2017,11,552
LH,2,2017,19,489
GT,2,2017,20,163
SU,4,2017,9,627
NO,4,2017,18,367
MJ,5,2017,3,9
AL,5,2017,10,887
BH,5,2017,12,1129
AM,6,2017,3,224
TV,6,2017,3,10
PE,6,2017,7,549
BK,6,2017,13,93
WA,6,2017,16,227
MP,7,2017,6,63
BO,7,2017,17,372
BO,8,2017,2,492
GG,8,2017,16,125
RI,8,2017,18,149
ZA,8,2017,25,536
RQ,8,2017,28,278
MR,9,2017,22,26
MU,9,2017,28,450
FI,10,2017,3,342
MN,10,2017,18,14
RB,10,2017,26,339
GG,10,2017,27,177
ZA,11,2017,5,205
BY,11,2017,9,494
GB,3,2015,3,13
RM,6,2015,4,8
TN,7,2015,13,61
RM,7,2015,29,22
SL,9,2015,17,166
CJ,10,2015,6,89
WZ,10,2015,11,47
ER,10,2015,11,85
CG,11,2015,1,54
MD,11,2015,2,89
MV,12,2015,3,473
HK,2,2016,6,325
GB,3,2016,14,40
EC,5,2016,14,187
BC,7,2016,22,189
WE,9,2016,9,2741
PM,12,2016,28,463
AU,1,2017,1,599
GJ,2,2017,14,15
MC,3,2017,2,770
ST,3,2017,19,28
GA,4,2017,4,521
SG,8,2017,1,147
